offset,Chord,NormalForm,PCsInNormalForm,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,Confidence
29/3,<music21.chord.Chord E2 B-2 A3 C#4 F#4 A-4 E-5>,"[1, 3, 4, 6, 8, 9, 10]","[1, 3, 4, 6, 8, 9, 10]",75.0,40.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
10.0,<music21.chord.Chord F4>,[5],[5],65.0,65.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
31/3,<music21.chord.Chord F4 B-4 F#5 A5>,"[5, 6, 9, 10]","[5, 6, 9, 10]",81.0,65.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
10.5,<music21.chord.Chord B3 A-4 B-4 F#5 A5>,"[6, 8, 9, 10, 11]","[6, 8, 9, 10, 11]",81.0,59.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
11.0,<music21.chord.Chord E4 A-4 E-5 B5 D6>,"[8, 11, 2, 3, 4]","[2, 3, 4, 8, 11]",86.0,64.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
11.25,<music21.chord.Chord C#4 E4 E-5 B5 D6>,"[11, 1, 2, 3, 4]","[1, 2, 3, 4, 11]",86.0,61.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
11.5,<music21.chord.Chord A3 D4 D5 G5 B-5>,"[7, 9, 10, 2]","[2, 7, 9, 10]",82.0,57.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
11.75,<music21.chord.Chord F#3 D4 D5 G5 B-5>,"[6, 7, 10, 2]","[2, 6, 7, 10]",82.0,54.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
12.0,<music21.chord.Chord C3 E-4 A-5 E6 G6>,"[0, 3, 4, 7, 8]","[0, 3, 4, 7, 8]",91.0,48.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
12.25,<music21.chord.Chord F#2 E-4 A-5 E6 G6>,"[3, 4, 6, 7, 8]","[3, 4, 6, 7, 8]",91.0,42.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
12.5,<music21.chord.Chord D2 C#4 A-5 E6 G6>,"[1, 2, 4, 7, 8]","[1, 2, 4, 7, 8]",91.0,38.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
12.75,<music21.chord.Chord B1 C#4 A-5 E6 G6>,"[7, 8, 11, 1, 4]","[1, 4, 7, 8, 11]",91.0,35.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
13.0,<music21.chord.Chord F1>,[5],[5],29.0,29.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
13.5,<music21.chord.Chord F1 D6 B-6 C#7>,"[10, 1, 2, 5]","[1, 2, 5, 10]",97.0,29.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
14.0,<music21.chord.Chord G4>,[7],[7],67.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
14.25,<music21.chord.Chord F4 G4>,"[5, 7]","[5, 7]",67.0,65.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
14.5,<music21.chord.Chord B-3 G4 B6>,"[7, 10, 11]","[7, 10, 11]",95.0,58.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
14.625,<music21.chord.Chord B-3 G4 E6>,"[4, 7, 10]","[4, 7, 10]",88.0,58.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
44/3,<music21.chord.Chord B-3 F#4 E6>,"[4, 6, 10]","[4, 6, 10]",88.0,58.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
14.75,<music21.chord.Chord F#3 F#4 C6>,"[0, 6]","[0, 6]",84.0,54.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
14.875,<music21.chord.Chord F#3 F#4 F5>,"[5, 6]","[5, 6]",77.0,54.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.0,<music21.chord.Chord F#4 C#6>,"[1, 6]","[1, 6]",85.0,66.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.125,<music21.chord.Chord F#4 F#5>,[6],[6],78.0,66.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.25,<music21.chord.Chord E-4 F#4 D5>,"[2, 3, 6]","[2, 3, 6]",74.0,63.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
46/3,<music21.chord.Chord E-4 A-4 D5>,"[2, 3, 8]","[2, 3, 8]",74.0,63.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.375,<music21.chord.Chord E-4 G4 A-4>,"[3, 7, 8]","[3, 7, 8]",68.0,63.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.5,<music21.chord.Chord A-3 A-4>,[8],[8],68.0,56.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.625,<music21.chord.Chord E3 A-4>,"[4, 8]","[4, 8]",68.0,52.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.75,<music21.chord.Chord A2 A-4>,"[8, 9]","[8, 9]",68.0,45.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
15.875,<music21.chord.Chord F2 A-4>,"[5, 8]","[5, 8]",68.0,41.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
16.0,<music21.chord.Chord G4 D7>,"[2, 7]","[2, 7]",98.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
16.125,<music21.chord.Chord G4 G#6>,"[7, 8]","[7, 8]",92.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
16.25,<music21.chord.Chord G4 C#6>,"[1, 7]","[1, 7]",85.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
16.375,<music21.chord.Chord G4 A5>,"[7, 9]","[7, 9]",81.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
16.5,<music21.chord.Chord G4>,[7],[7],67.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
16.75,<music21.chord.Chord G4 D5>,"[2, 7]","[2, 7]",74.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
16.875,<music21.chord.Chord G4 B-4>,"[7, 10]","[7, 10]",70.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
17.25,<music21.chord.Chord D4>,[2],[2],62.0,62.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.28418405642174704
17.5,<music21.chord.Chord D4>,[2],[2],62.0,62.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,7,minor,0.292067609667073
17.625,<music21.chord.Chord B-3>,[10],[10],58.0,58.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,3,major,0.34821126322667484
17.75,<music21.chord.Chord E-3>,[3],[3],51.0,51.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,3,major,0.34821126322667484
17.875,<music21.chord.Chord B2>,[11],[11],47.0,47.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,3,major,0.34821126322667484
18.0,<music21.chord.Chord B2>,[11],[11],47.0,47.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.37492971588519564
18.5,<music21.chord.Chord C5 F5 A-5>,"[5, 8, 0]","[0, 5, 8]",80.0,72.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,0,minor,0.4269253772184453
19.0,<music21.chord.Chord A-4 C5 F5 A-5>,"[5, 8, 0]","[0, 5, 8]",80.0,68.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,0,minor,0.44537612925735964
58/3,<music21.chord.Chord B3 F#4 C5 F5 A-5>,"[5, 6, 8, 11, 0]","[0, 5, 6, 8, 11]",80.0,59.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
59/3,<music21.chord.Chord G4 C5 F5 A-5>,"[5, 7, 8, 0]","[0, 5, 7, 8]",80.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
20.0,<music21.chord.Chord A4 C5 F#5>,"[6, 9, 0]","[0, 6, 9]",78.0,69.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
61/3,<music21.chord.Chord B-3 A4 C5 F#5>,"[6, 9, 10, 0]","[0, 6, 9, 10]",78.0,58.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
20.5,<music21.chord.Chord B-3 G#4 C5 E5 G5>,"[4, 7, 8, 10, 0]","[0, 4, 7, 8, 10]",79.0,58.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
62/3,<music21.chord.Chord F#4 G#4 C5 E5 G5>,"[0, 4, 6, 7, 8]","[0, 4, 6, 7, 8]",79.0,66.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
20.75,<music21.chord.Chord F#4 G#4 B4 E5 G5>,"[4, 6, 7, 8, 11]","[4, 6, 7, 8, 11]",79.0,66.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
21.0,<music21.chord.Chord E-5>,[3],[3],75.0,75.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
64/3,<music21.chord.Chord A3 E-5>,"[3, 9]","[3, 9]",75.0,57.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
21.5,<music21.chord.Chord A3 B-4 C#5 G#5 C6>,"[8, 9, 10, 0, 1]","[0, 1, 8, 9, 10]",84.0,57.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
65/3,<music21.chord.Chord F#4 B-4 C#5 G#5 C6>,"[6, 8, 10, 0, 1]","[0, 1, 6, 8, 10]",84.0,66.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
22.0,<music21.chord.Chord F#4 A4 C#5 G#5 B5>,"[6, 8, 9, 11, 1]","[1, 6, 8, 9, 11]",83.0,66.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
67/3,<music21.chord.Chord A2 A4 C#5 G#5 B5>,"[8, 9, 11, 1]","[1, 8, 9, 11]",83.0,45.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
22.5,<music21.chord.Chord A2 A4 E5 C6 E-6>,"[9, 0, 3, 4]","[0, 3, 4, 9]",87.0,45.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
68/3,<music21.chord.Chord F3 E4 E5 C6 E-6>,"[0, 3, 4, 5]","[0, 3, 4, 5]",87.0,53.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
23.0,<music21.chord.Chord D4 G#4 E5 C6 E-6>,"[8, 0, 2, 3, 4]","[0, 2, 3, 4, 8]",87.0,62.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
70/3,<music21.chord.Chord D4 G#4 C#5 G5 B5>,"[7, 8, 11, 1, 2]","[1, 2, 7, 8, 11]",83.0,62.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
23.5,<music21.chord.Chord G#4 B4 C#5 G5 B5>,"[7, 8, 11, 1]","[1, 7, 8, 11]",83.0,68.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,5,minor,0.3924233919843443
71/3,<music21.chord.Chord G#4 B4 C#5 F5 A5>,"[5, 8, 9, 11, 1]","[1, 5, 8, 9, 11]",81.0,68.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3801293122444276
23.75,<music21.chord.Chord E4 B4 C#5 F5 A5>,"[9, 11, 1, 4, 5]","[1, 4, 5, 9, 11]",81.0,64.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
24.0,<music21.chord.Chord G4 F5 A5>,"[5, 7, 9]","[5, 7, 9]",81.0,67.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
73/3,<music21.chord.Chord G2 G4 F5 A5>,"[5, 7, 9]","[5, 7, 9]",81.0,43.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
24.5,<music21.chord.Chord G2 C5 E5>,"[0, 4, 7]","[0, 4, 7]",76.0,43.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
74/3,<music21.chord.Chord E-4 C5 E5>,"[0, 3, 4]","[0, 3, 4]",76.0,63.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
25.0,<music21.chord.Chord B2 B-4 A-5>,"[8, 10, 11]","[8, 10, 11]",80.0,47.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
76/3,<music21.chord.Chord B2 B-4 E5>,"[10, 11, 4]","[4, 10, 11]",76.0,47.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
25.5,<music21.chord.Chord E-4 G#4 B-4 E5>,"[3, 4, 8, 10]","[3, 4, 8, 10]",76.0,63.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,8,minor,0.3785547975445353
77/3,<music21.chord.Chord E-4 G#4 B-4 G5>,"[3, 7, 8, 10]","[3, 7, 8, 10]",79.0,63.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.36699238612960783
26.0,<music21.chord.Chord B3 G#4 D5>,"[8, 11, 2]","[2, 8, 11]",74.0,59.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.36699238612960783
79/3,<music21.chord.Chord B3 G#4 C5 D5 F#5 B-5>,"[6, 8, 10, 11, 0, 2]","[0, 2, 6, 8, 10, 11]",82.0,59.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.36699238612960783
80/3,<music21.chord.Chord B3 G#4 B-4 C5 G5>,"[7, 8, 10, 11, 0]","[0, 7, 8, 10, 11]",79.0,59.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.36699238612960783
27.0,<music21.chord.Chord C#4>,[1],[1],61.0,61.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.36699238612960783
27.5,<music21.chord.Chord B2 G#3 C4 F#4 B-4>,"[6, 8, 10, 11, 0]","[0, 6, 8, 10, 11]",70.0,47.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.36699238612960783
28.0,<music21.chord.Chord B2 G#3 C4 F#4 B-4>,"[6, 8, 10, 11, 0]","[0, 6, 8, 10, 11]",70.0,47.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.36699238612960783
28.5,<music21.chord.Chord B3>,[11],[11],59.0,59.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.3577784367682361
29.0,<music21.chord.Chord E4>,[4],[4],64.0,64.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.3577784367682361
29.5,<music21.chord.Chord B-2 G3 B3 D4 F4>,"[2, 5, 7, 10, 11]","[2, 5, 7, 10, 11]",65.0,46.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,11,minor,0.3577784367682361
30.0,<music21.chord.Chord B-2 G3 B3 E-4 F4>,"[3, 5, 7, 10, 11]","[3, 5, 7, 10, 11]",65.0,46.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,3,major,0.3571863153579522
30.5,<music21.chord.Chord B-2 G3 B3 C#4 F4>,"[5, 7, 10, 11, 1]","[1, 5, 7, 10, 11]",65.0,46.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,3,major,0.3571863153579522
31.0,<music21.chord.Chord B-2 G3 B3 F#4>,"[6, 7, 10, 11]","[6, 7, 10, 11]",66.0,46.0,Op.3_5Lieder_4-Im_Morgentaun.mxl,Webern,3,major,0.3571863153579522
