offset,Chord,NormalForm,PCsInNormalForm,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,Confidence
63.5,<music21.chord.Chord B3 B-4 E-5>,"[10, 11, 3]","[3, 10, 11]",75.0,59.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4587315732164686
63.75,<music21.chord.Chord C4 B-4 E-5>,"[10, 0, 3]","[0, 3, 10]",75.0,60.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4587315732164686
64.0,<music21.chord.Chord A-4 E-5 A-5 D6>,"[2, 3, 8]","[2, 3, 8]",86.0,68.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4587315732164686
64.5,<music21.chord.Chord E-4 E-5 A-5 D6>,"[2, 3, 8]","[2, 3, 8]",86.0,63.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4587315732164686
65.0,<music21.chord.Chord D5 E5 A5 D6>,"[2, 4, 9]","[2, 4, 9]",86.0,74.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
65.5,<music21.chord.Chord D5 A5 E-6>,"[9, 2, 3]","[2, 3, 9]",87.0,74.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
65.75,<music21.chord.Chord D4 A5 E-6>,"[9, 2, 3]","[2, 3, 9]",87.0,62.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
66.0,<music21.chord.Chord D-5 F5 B5>,"[11, 1, 5]","[1, 5, 11]",83.0,73.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
66.5,<music21.chord.Chord D-5 F5 G5>,"[1, 5, 7]","[1, 5, 7]",79.0,73.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
66.75,<music21.chord.Chord D-4 F5 G5>,"[1, 5, 7]","[1, 5, 7]",79.0,61.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
67.0,<music21.chord.Chord C5 G-5 B-5 F6>,"[5, 6, 10, 0]","[0, 5, 6, 10]",89.0,72.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
67.25,<music21.chord.Chord C5 B-5 E-6>,"[10, 0, 3]","[0, 3, 10]",87.0,72.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
67.5,<music21.chord.Chord C5 B-5 D6>,"[10, 0, 2]","[0, 2, 10]",86.0,72.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
67.75,<music21.chord.Chord C4 B-5 E-6>,"[10, 0, 3]","[0, 3, 10]",87.0,60.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
68.0,<music21.chord.Chord B4 A#5 D6 F#6 A#6>,"[10, 11, 2, 6]","[2, 6, 10, 11]",94.0,71.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
68.5,<music21.chord.Chord B2 B3 A#5 D6 F#6 A#6>,"[10, 11, 2, 6]","[2, 6, 10, 11]",94.0,47.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
68.75,<music21.chord.Chord C3 C4 A#5 D6 F#6 A#6>,"[10, 0, 2, 6]","[0, 2, 6, 10]",94.0,48.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
69.0,<music21.chord.Chord C3 C4 A#5 D6 F#6 A#6>,"[10, 0, 2, 6]","[0, 2, 6, 10]",94.0,48.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
69.5,<music21.chord.Chord D#3 D#4 A#5 D6 F#6 A#6>,"[2, 3, 6, 10]","[2, 3, 6, 10]",94.0,51.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
70.0,<music21.chord.Chord A#3 A#4 G#5 A#5 D6 G#6>,"[8, 10, 2]","[2, 8, 10]",92.0,58.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
211/3,<music21.chord.Chord F#3 F#4 G#5 A#5 D6 G#6>,"[6, 8, 10, 2]","[2, 6, 8, 10]",92.0,54.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
212/3,<music21.chord.Chord D4 D5 G#5 A#5 D6 G#6>,"[8, 10, 2]","[2, 8, 10]",92.0,62.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
71.0,<music21.chord.Chord G#4 G#5 A5 C#6 G#6>,"[8, 9, 1]","[1, 8, 9]",92.0,68.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
71.5,<music21.chord.Chord G#2 G#3 A5 C#6 G#6>,"[8, 9, 1]","[1, 8, 9]",92.0,44.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
71.75,<music21.chord.Chord A2 A3 A5 C#6 G#6>,"[8, 9, 1]","[1, 8, 9]",92.0,45.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
72.0,<music21.chord.Chord A2 A3 A5 C#6 G#6>,"[8, 9, 1]","[1, 8, 9]",92.0,45.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
72.5,<music21.chord.Chord C#3 C#4 A5 C#6 G#6>,"[8, 9, 1]","[1, 8, 9]",92.0,49.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.38503551887649184
73.0,<music21.chord.Chord F#3 F#4 F#5 A5 D6 F#6>,"[2, 6, 9]","[2, 6, 9]",90.0,54.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4124338895921958
220/3,<music21.chord.Chord D3 D4 F#5 A5 D6 F#6>,"[2, 6, 9]","[2, 6, 9]",90.0,50.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4124338895921958
221/3,<music21.chord.Chord A#3 A#4 F#5 A5 D6 F#6>,"[2, 6, 9, 10]","[2, 6, 9, 10]",90.0,58.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4124338895921958
74.0,<music21.chord.Chord B3 F#4 B4 E5 F#5 A5 E6>,"[4, 6, 9, 11]","[4, 6, 9, 11]",88.0,59.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.4124338895921958
74.5,<music21.chord.Chord C#5 F#5 A5 C#6>,"[6, 9, 1]","[1, 6, 9]",85.0,73.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.41293505518866686
75.0,<music21.chord.Chord F#4 F#5 A5>,"[6, 9]","[6, 9]",81.0,66.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.4528641020931735
226/3,<music21.chord.Chord B-4 F#5 A5 B-5>,"[6, 9, 10]","[6, 9, 10]",82.0,70.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.4528641020931735
75.5,<music21.chord.Chord B-4 B-5 D6>,"[10, 2]","[2, 10]",86.0,70.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.4553770304776957
227/3,<music21.chord.Chord D4 D5 D6>,[2],[2],86.0,62.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.4611771145338409
76.0,<music21.chord.Chord G#3 G#4 C#5 C#6>,"[8, 1]","[1, 8]",85.0,56.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.554224755362784
76.5,<music21.chord.Chord G#3 C#4 F#4 C#5 C#6>,"[6, 8, 1]","[1, 6, 8]",85.0,56.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.6016844794954619
76.75,<music21.chord.Chord G#3 C#4 F#4 B4 B5>,"[6, 8, 11, 1]","[1, 6, 8, 11]",83.0,56.0,Op.1_PianoSonata.mxl,Berg,6,minor,0.6583690291517732
77.0,<music21.chord.Chord G#3 C#4 F#4 A4 A5>,"[6, 8, 9, 1]","[1, 6, 8, 9]",81.0,56.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
232/3,<music21.chord.Chord G#3 C#4 F#4 C#5 C#6>,"[6, 8, 1]","[1, 6, 8]",85.0,56.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
77.5,<music21.chord.Chord G3 C4 F4 C#5 C#6>,"[0, 1, 5, 7]","[0, 1, 5, 7]",85.0,55.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
233/3,<music21.chord.Chord G3 C4 F4 F5>,"[5, 7, 0]","[0, 5, 7]",77.0,55.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
78.0,<music21.chord.Chord G3 B3 C4 F4 B4>,"[5, 7, 11, 0]","[0, 5, 7, 11]",71.0,55.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
78.5,<music21.chord.Chord F#3 B3 E4 B4>,"[4, 6, 11]","[4, 6, 11]",71.0,54.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
79.0,<music21.chord.Chord F#3 B3 E4 C5>,"[11, 0, 4, 6]","[0, 4, 6, 11]",72.0,54.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
238/3,<music21.chord.Chord F#3 B3 E4 E5>,"[4, 6, 11]","[4, 6, 11]",76.0,54.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6701184763026158
79.5,<music21.chord.Chord F3 B-3 E-4 E5>,"[3, 4, 5, 10]","[3, 4, 5, 10]",76.0,53.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
239/3,<music21.chord.Chord F3 B-3 E-4 G#4>,"[3, 5, 8, 10]","[3, 5, 8, 10]",68.0,53.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
80.0,<music21.chord.Chord F3 B-3 D4>,"[10, 2, 5]","[2, 5, 10]",62.0,53.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
80.5,<music21.chord.Chord E3 A3 D4>,"[2, 4, 9]","[2, 4, 9]",62.0,52.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
81.0,<music21.chord.Chord B2 E3 A3 D4>,"[9, 11, 2, 4]","[2, 4, 9, 11]",62.0,47.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
244/3,<music21.chord.Chord E3 A3 D4>,"[2, 4, 9]","[2, 4, 9]",62.0,52.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
81.5,<music21.chord.Chord E3 A3 G#4>,"[4, 8, 9]","[4, 8, 9]",68.0,52.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
245/3,<music21.chord.Chord F#2 E3 A3 G#4>,"[4, 6, 8, 9]","[4, 6, 8, 9]",68.0,42.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
82.0,<music21.chord.Chord A3 C#4>,"[9, 1]","[1, 9]",61.0,57.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
82.5,<music21.chord.Chord F2 A3 C#4>,"[1, 5, 9]","[1, 5, 9]",61.0,41.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
83.0,<music21.chord.Chord A#2 A3 C#4>,"[9, 10, 1]","[1, 9, 10]",61.0,46.0,Op.1_PianoSonata.mxl,Berg,9,major,0.6459152881887296
250/3,<music21.chord.Chord D#3 A3 C#4>,"[9, 1, 3]","[1, 3, 9]",61.0,51.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
83.5,<music21.chord.Chord D#3 A3 G#4>,"[3, 8, 9]","[3, 8, 9]",68.0,51.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
251/3,<music21.chord.Chord F2 A3 G#4>,"[5, 8, 9]","[5, 8, 9]",68.0,41.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
84.0,<music21.chord.Chord G#3 B#3>,"[8, 0]","[0, 8]",60.0,56.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
84.5,<music21.chord.Chord D3 G#3 B#3>,"[8, 0, 2]","[0, 2, 8]",60.0,50.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
85.0,<music21.chord.Chord E2 G#3 B#3>,"[0, 4, 8]","[0, 4, 8]",60.0,40.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
85.5,<music21.chord.Chord E2 G#3 G#4>,"[4, 8]","[4, 8]",68.0,40.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
86.0,<music21.chord.Chord A2 G3 C#4 G4 B4 E5>,"[7, 9, 11, 1, 4]","[1, 4, 7, 9, 11]",76.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
86.75,<music21.chord.Chord A2 G3 C#4 G4 B4 E5>,"[7, 9, 11, 1, 4]","[1, 4, 7, 9, 11]",76.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.6446669011621602
87.0,<music21.chord.Chord A2 G3 D4 F#4 A#4>,"[6, 7, 9, 10, 2]","[2, 6, 7, 9, 10]",70.0,45.0,Op.1_PianoSonata.mxl,Berg,2,major,0.6351892371736572
88.0,<music21.chord.Chord A2 F#3 D4 F#4 A#4>,"[2, 6, 9, 10]","[2, 6, 9, 10]",70.0,45.0,Op.1_PianoSonata.mxl,Berg,2,major,0.5655972132213561
88.5,<music21.chord.Chord A2 F#3 D4 F#4 B4>,"[6, 9, 11, 2]","[2, 6, 9, 11]",71.0,45.0,Op.1_PianoSonata.mxl,Berg,2,major,0.5343650751161148
89.0,<music21.chord.Chord A2 F3 C#4 A4 F5>,"[1, 5, 9]","[1, 5, 9]",77.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
89.75,<music21.chord.Chord A2 F3 C#4 A4 F5>,"[1, 5, 9]","[1, 5, 9]",77.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
90.0,<music21.chord.Chord A2 A4 F5>,"[5, 9]","[5, 9]",77.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
90.75,<music21.chord.Chord A2 A4 F5>,"[5, 9]","[5, 9]",77.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
91.0,<music21.chord.Chord A2 C#4 E-5>,"[9, 1, 3]","[1, 3, 9]",75.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
91.25,<music21.chord.Chord A2 C#4 D-5>,"[9, 1]","[1, 9]",73.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
91.5,<music21.chord.Chord A2 C#4 A4>,"[9, 1]","[1, 9]",69.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
91.75,<music21.chord.Chord A2 C#4 F4>,"[1, 5, 9]","[1, 5, 9]",65.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
92.0,<music21.chord.Chord A2 E3 A3 C#4 D#4>,"[9, 1, 3, 4]","[1, 3, 4, 9]",63.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
92.5,<music21.chord.Chord A2 E3 A3 C#4 E4>,"[9, 1, 4]","[1, 4, 9]",64.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
92.75,<music21.chord.Chord A2 E3 A3 C#4 E4>,"[9, 1, 4]","[1, 4, 9]",64.0,45.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
93.0,<music21.chord.Chord G2 A3 C#4 A4>,"[7, 9, 1]","[1, 7, 9]",69.0,43.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
94.0,<music21.chord.Chord F#2 D#3 A3 C#4 A4>,"[1, 3, 6, 9]","[1, 3, 6, 9]",69.0,42.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
94.5,<music21.chord.Chord F#2 D#3 A3 C#4 A4>,"[1, 3, 6, 9]","[1, 3, 6, 9]",69.0,42.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
95.0,<music21.chord.Chord F#2 D#3 C#4>,"[1, 3, 6]","[1, 3, 6]",61.0,42.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
96.0,<music21.chord.Chord F#2 A3 C#4>,"[6, 9, 1]","[1, 6, 9]",61.0,42.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
96.75,<music21.chord.Chord F#2 A3 C#4>,"[6, 9, 1]","[1, 6, 9]",61.0,42.0,Op.1_PianoSonata.mxl,Berg,2,minor,0.5140699685821231
97.0,<music21.chord.Chord B2 G#4>,"[8, 11]","[8, 11]",68.0,47.0,Op.1_PianoSonata.mxl,Berg,2,major,0.5403348972149796
97.25,<music21.chord.Chord B2 F#4>,"[6, 11]","[6, 11]",66.0,47.0,Op.1_PianoSonata.mxl,Berg,2,major,0.5403348972149796
97.5,<music21.chord.Chord B2 C4>,"[11, 0]","[0, 11]",60.0,47.0,Op.1_PianoSonata.mxl,Berg,2,major,0.5403348972149796
97.75,<music21.chord.Chord B2 A3>,"[9, 11]","[9, 11]",57.0,47.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5409512588049962
98.0,<music21.chord.Chord E2 B2 E3 G3 A#3>,"[4, 7, 10, 11]","[4, 7, 10, 11]",58.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5409512588049962
98.5,<music21.chord.Chord E2 B2 E3 G3 A#3>,"[4, 7, 10, 11]","[4, 7, 10, 11]",58.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5409512588049962
98.75,<music21.chord.Chord E2 B2 E3 G3 A#3>,"[4, 7, 10, 11]","[4, 7, 10, 11]",58.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5409512588049962
99.0,<music21.chord.Chord E2 A#2 B2 G3 A#3 B4>,"[4, 7, 10, 11]","[4, 7, 10, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5409512588049962
99.5,<music21.chord.Chord E2 B2 G3 B3 B4>,"[4, 7, 11]","[4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5409512588049962
99.75,<music21.chord.Chord E2 B2 G3 B3 B4>,"[4, 7, 11]","[4, 7, 11]",71.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.5310990372291459
100.0,<music21.chord.Chord E3 C4 G4 B4 E5>,"[11, 0, 4, 7]","[0, 4, 7, 11]",76.0,52.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
100.5,<music21.chord.Chord E3 B3 G4 B4 E5>,"[4, 7, 11]","[4, 7, 11]",76.0,52.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
100.75,<music21.chord.Chord E3 B3 G4 B4 E5>,"[4, 7, 11]","[4, 7, 11]",76.0,52.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
101.0,<music21.chord.Chord C3 B-3 F4 B-4 D5 G5>,"[10, 0, 2, 5, 7]","[0, 2, 5, 7, 10]",79.0,48.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
101.75,<music21.chord.Chord C3 B-3 F4 B-4 D5 G5>,"[10, 0, 2, 5, 7]","[0, 2, 5, 7, 10]",79.0,48.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
102.0,<music21.chord.Chord E-3 B-3 E-4 G-4 B-4 D5>,"[2, 3, 6, 10]","[2, 3, 6, 10]",74.0,51.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
102.25,<music21.chord.Chord E-3 B-3 E-4 G-4 B-4 C5>,"[10, 0, 3, 6]","[0, 3, 6, 10]",72.0,51.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
102.5,<music21.chord.Chord E-3 B-3 E-4 G-4 B-4>,"[3, 6, 10]","[3, 6, 10]",70.0,51.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
102.75,<music21.chord.Chord E-3 B-3 E-4 G-4 B-4>,"[3, 6, 10]","[3, 6, 10]",70.0,51.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
103.0,<music21.chord.Chord D#3 B3 D4>,"[11, 2, 3]","[2, 3, 11]",62.0,51.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
103.25,<music21.chord.Chord D#3 A3 D4>,"[9, 2, 3]","[2, 3, 9]",62.0,51.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
103.5,<music21.chord.Chord D#3 F#3 D#4>,"[3, 6]","[3, 6]",63.0,51.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
103.75,<music21.chord.Chord B2 D#3 D#4>,"[11, 3]","[3, 11]",63.0,47.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
104.0,<music21.chord.Chord E2 B2 E3 G3 A#3>,"[4, 7, 10, 11]","[4, 7, 10, 11]",58.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
104.5,<music21.chord.Chord E2 B2 E3 G3 A#3>,"[4, 7, 10, 11]","[4, 7, 10, 11]",58.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
104.75,<music21.chord.Chord E2 B2 E3 G3 A#3>,"[4, 7, 10, 11]","[4, 7, 10, 11]",58.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
105.0,<music21.chord.Chord E2 A#2 B2 G3 A#3 G4>,"[4, 7, 10, 11]","[4, 7, 10, 11]",67.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
105.5,<music21.chord.Chord E2 B2 G3 B3 G4>,"[4, 7, 11]","[4, 7, 11]",67.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
105.75,<music21.chord.Chord E2 B2 G3 B3 G4>,"[4, 7, 11]","[4, 7, 11]",67.0,40.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
106.0,<music21.chord.Chord E3 C4 G4 B4 E5>,"[11, 0, 4, 7]","[0, 4, 7, 11]",76.0,52.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
106.5,<music21.chord.Chord D3 B3 G4 B4 E5>,"[11, 2, 4, 7]","[2, 4, 7, 11]",76.0,50.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
106.75,<music21.chord.Chord D3 B3 G4 B4 E5>,"[11, 2, 4, 7]","[2, 4, 7, 11]",76.0,50.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
107.0,<music21.chord.Chord C#3 A#3 G#4 E5 G#5>,"[8, 10, 1, 4]","[1, 4, 8, 10]",80.0,49.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
107.75,<music21.chord.Chord C#3 A#3 G#4 E5 G#5>,"[8, 10, 1, 4]","[1, 4, 8, 10]",80.0,49.0,Op.1_PianoSonata.mxl,Berg,4,minor,0.4692344001092906
108.0,<music21.chord.Chord G#2 D#3 B3 E4 G#4 D#5>,"[3, 4, 8, 11]","[3, 4, 8, 11]",75.0,44.0,Op.1_PianoSonata.mxl,Berg,8,minor,0.5480802265290983
108.25,<music21.chord.Chord G#2 D#3 B3 E4 G#4 C#5>,"[8, 11, 1, 3, 4]","[1, 3, 4, 8, 11]",73.0,44.0,Op.1_PianoSonata.mxl,Berg,8,minor,0.5480802265290983
108.5,<music21.chord.Chord G#2 D#3 B3 D#4 B4>,"[8, 11, 3]","[3, 8, 11]",71.0,44.0,Op.1_PianoSonata.mxl,Berg,8,minor,0.5476529720464012
108.75,<music21.chord.Chord G#2 D#3 B3 D#4 G#4>,"[8, 11, 3]","[3, 8, 11]",68.0,44.0,Op.1_PianoSonata.mxl,Berg,3,minor,0.543010723093149
109.0,<music21.chord.Chord G#2 D#3 C#4 D4>,"[1, 2, 3, 8]","[1, 2, 3, 8]",62.0,44.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
109.25,<music21.chord.Chord G#2 D#3 B3 D4>,"[8, 11, 2, 3]","[2, 3, 8, 11]",62.0,44.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
109.5,<music21.chord.Chord G#2 D#3 G#3 D#4>,"[3, 8]","[3, 8]",63.0,44.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
109.75,<music21.chord.Chord G#2 D#3 D#4>,"[3, 8]","[3, 8]",63.0,44.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
110.0,<music21.chord.Chord G3 B3 D#4 A#4>,"[3, 7, 10, 11]","[3, 7, 10, 11]",70.0,55.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
110.25,<music21.chord.Chord G3 B3 D#4 G#4>,"[7, 8, 11, 3]","[3, 7, 8, 11]",68.0,55.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
110.5,<music21.chord.Chord F#3 B3 D#4>,"[11, 3, 6]","[3, 6, 11]",63.0,54.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
110.75,<music21.chord.Chord F#3 B3 D#4>,"[11, 3, 6]","[3, 6, 11]",63.0,54.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
111.0,<music21.chord.Chord F3 A#3 D4 F#4 C#5>,"[10, 1, 2, 5, 6]","[1, 2, 5, 6, 10]",73.0,53.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
111.25,<music21.chord.Chord F3 A#3 D4 F#4 B4>,"[10, 11, 2, 5, 6]","[2, 5, 6, 10, 11]",71.0,53.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
111.5,<music21.chord.Chord E3 B3 D4 F#4>,"[11, 2, 4, 6]","[2, 4, 6, 11]",66.0,52.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
111.75,<music21.chord.Chord E3 B3 D4 F#4>,"[11, 2, 4, 6]","[2, 4, 6, 11]",66.0,52.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
112.0,<music21.chord.Chord E-3 C#4 G4 B4 F#5>,"[11, 1, 3, 6, 7]","[1, 3, 6, 7, 11]",78.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
112.25,<music21.chord.Chord E-3 C#4 G4 B4 E5>,"[11, 1, 3, 4, 7]","[1, 3, 4, 7, 11]",76.0,51.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
112.5,<music21.chord.Chord D3 D4 E4 G4 B4>,"[11, 2, 4, 7]","[2, 4, 7, 11]",71.0,50.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
112.75,<music21.chord.Chord D3 D4 E4 G4>,"[2, 4, 7]","[2, 4, 7]",67.0,50.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
113.0,<music21.chord.Chord D-3 G3 B-3 E4>,"[1, 4, 7, 10]","[1, 4, 7, 10]",64.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
113.5,<music21.chord.Chord D-3 G3 B-3 F4>,"[5, 7, 10, 1]","[1, 5, 7, 10]",65.0,49.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
114.0,<music21.chord.Chord F2 C3 E3 A3 E-4 F4>,"[9, 0, 3, 4, 5]","[0, 3, 4, 5, 9]",65.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
685/6,<music21.chord.Chord F2 C3 E3 A3 E-4 C5>,"[9, 0, 3, 4, 5]","[0, 3, 4, 5, 9]",72.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
343/3,<music21.chord.Chord F2 C3 E3 A3 E-4 F#4>,"[3, 4, 5, 6, 9, 0]","[0, 3, 4, 5, 6, 9]",66.0,41.0,Op.1_PianoSonata.mxl,Berg,10,minor,0.5383117836390403
